timestamp,value,rolling_7d_mean,rolling_7d_std,dayofyear,dayofweek,zscore,anomaly_z,anomaly_iqr,anomaly_iso,iso_score,anomaly_votes,anomaly_any
2015-01-27,469.0,257.95714285714286,163.39061434838564,27,1,1.2809907969960956,False,False,0,0.07992051607758022,0,0
2015-01-28,447.1,318.8,137.8326642466631,28,2,1.0987498023337303,False,False,0,0.06780452865988507,0,0
2015-01-29,258.8,330.02857142857147,127.47191474053832,29,3,-0.06370224679709709,False,False,0,0.07117159512218074,0,0
2015-01-30,17.6,265.54285714285714,156.35655680892597,30,4,-1.4926087823723697,False,False,0,0.07638067594626874,0,0
2015-01-31,327.5,287.62857142857143,151.9461386400427,31,5,0.3804698793687595,False,False,0,0.10005231353354199,0,0
2015-02-01,245.6,291.4,150.28314387626233,32,6,-0.17705960036950852,False,False,0,0.07068087611043294,0,0
2015-02-02,265.2,290.1142857142857,150.49317181156357,33,0,-0.050351342832691444,False,False,0,0.07983273557775333,0,0
2015-02-03,413.9,282.2428571428572,140.6995955590357,34,1,0.8468495841584383,False,False,0,0.08910669760937351,0,0
2015-02-04,76.2,229.25714285714284,138.08308920287658,35,2,-1.2905157505790383,False,False,0,0.09308531436295031,0,0
2015-02-05,73.8,202.82857142857145,148.77639501710533,36,3,-1.2176748389151166,False,False,0,0.0855623782319726,0,0
2015-02-06,56.8,208.42857142857142,141.186457262323,37,4,-1.2906118959491226,False,False,0,0.08827501196488557,0,0
2015-02-07,375.1,215.22857142857143,148.8172113061941,38,5,0.6979517207074255,False,False,0,0.10178504662634175,0,0
2015-02-08,287.3,221.1857142857143,151.0534279493125,39,6,0.10825737997574895,False,False,0,0.07818123911011288,0,0
2015-02-09,270.0,221.87142857142857,151.2972319011568,40,0,0.03661793958211778,False,False,0,0.08779592910738487,0,0
2015-02-10,419.1,222.6142857142857,152.40592101983705,41,1,1.0401357558619277,False,False,0,0.09530239208539215,0,0
2015-02-11,127.8,229.9857142857143,145.2226041699597,42,2,-0.8930941142231897,False,False,0,0.11395689559058336,0,0
2015-02-12,318.1,264.8857142857143,129.98827419644996,43,3,0.33490803780082906,False,False,0,0.12242794624606984,0,0
2015-02-13,98.7,270.87142857142857,119.33771008201505,44,4,-1.0674425687196132,False,False,0,0.09738067004248824,0,0
2015-02-14,308.9,261.4142857142857,112.10519507099033,45,5,0.39879542323565187,False,False,0,0.09603860805624476,0,0
2015-02-15,148.2,241.54285714285714,118.87580153452691,46,6,-0.7028036878385608,False,False,0,0.08154494055832873,0,0
2015-02-16,63.0,211.9714285714286,135.23756522364303,47,0,-1.2037664257439558,False,False,0,0.05326169347016352,0,0
2015-02-17,475.1,219.97142857142856,150.3449335615241,48,1,1.5020971608776987,False,False,0,0.07464115784915681,0,0
2015-02-18,355.2,252.45714285714286,151.67154047637356,49,2,0.6686561725861918,False,False,0,0.126084489173799,0,0
2015-02-19,460.0,272.7285714285714,170.25181070290876,50,3,1.3839041036733917,False,False,0,0.09269264768435614,0,0
2015-02-20,345.0,307.91428571428565,152.8534421002837,51,4,0.5513931144674763,False,False,0,0.11240749417667939,0,0
2015-02-21,438.0,326.35714285714283,160.58507461926902,52,5,1.1314120222450774,False,False,0,0.06369789300501083,0,0
2015-02-22,353.4,355.67142857142863,140.0603764368033,53,6,0.5836693335156816,False,False,0,0.027507254423924876,0,0
2015-02-23,159.9,369.5142857142858,107.2613386169721,54,0,-0.7991497161216066,False,False,0,0.00940753243870407,0,0
2015-02-24,39.4,307.27142857142854,152.6094439441819,55,1,-1.5513172278916105,False,False,0,0.05243721756357034,0,0
2015-02-25,448.5,320.59999999999997,161.3188664312599,56,2,1.1838760856149333,False,False,0,0.07852395996691108,0,0
2015-02-26,356.0,305.74285714285713,150.7858951973831,57,3,0.6059698731315108,False,False,0,0.11646362631470186,0,0
2015-02-27,463.2,322.62857142857143,162.1080166050373,58,4,1.3309720755224905,False,False,0,0.07295574220541057,0,0
2015-02-28,234.1,293.5,156.1310774104033,59,5,-0.2267517454174346,False,False,0,0.10673670698331267,0,0
2015-03-01,320.5,288.8,154.51420646659005,60,6,0.3095001539533957,False,False,0,0.0864658246199963,0,0
2015-03-02,197.2,294.12857142857143,149.90243176019214,61,0,-0.5440860862922008,False,False,0,0.0855260971391189,0,0
2015-03-03,147.2,309.5285714285714,122.38305593893456,62,1,-0.8676855806586333,False,False,0,0.08817977952107126,0,0
2015-03-04,196.7,273.5571428571428,111.22447058603102,63,2,-0.4990533127237566,False,False,0,0.10181440529983377,0,0
2015-03-05,217.6,253.78571428571428,106.31972894013977,64,3,-0.31115758582296266,False,False,0,0.12079530750169337,0,0
2015-03-06,33.5,192.40000000000003,87.67108987573988,65,4,-1.5962340846929324,False,False,0,0.03243683555693766,0,0
2015-03-07,72.3,169.28571428571428,95.79713684955045,66,5,-1.3212949984001239,False,False,0,0.03691061086720715,0,0
2015-03-08,314.7,168.45714285714283,94.28440763885402,67,6,0.34069294408104933,False,False,0,0.026661974175363312,0,0
2015-03-09,362.7,192.09999999999997,119.95036473475211,68,0,0.6964313062942254,False,False,0,0.055040803503447644,0,0
2015-03-10,361.6,222.72857142857146,133.2141223029767,69,1,0.6651437126769003,False,False,0,0.10634344643317789,0,0
2015-03-11,5.3,195.3857142857143,156.97148816023295,70,2,-1.757529840085462,False,False,0,0.04305087076533254,0,0
2015-03-12,156.2,186.6142857142857,157.23854943547238,71,3,-0.670496343147495,False,False,0,0.10753083675520053,0,0
2015-03-13,496.9,252.8142857142857,178.1852634064841,72,4,1.5628663357225963,False,False,0,0.06288243327711118,0,0
2015-03-14,60.6,251.14285714285714,180.20418841916398,73,5,-1.2821809096528443,False,False,0,0.08496208517396414,0,0
2015-03-15,50.0,213.32857142857145,192.02898838704647,74,6,-1.3238152911485905,False,False,0,0.03187860324592873,0,0
2015-03-16,493.3,231.9857142857143,214.04296631417597,75,0,1.4491213639169485,False,False,1,-0.019715526923729132,1,0
2015-03-17,220.7,211.85714285714286,206.30791596658676,76,1,-0.2673398056963756,False,False,0,0.0411417358919951,0,0
2015-03-18,112.7,227.20000000000002,191.8750461454886,77,2,-0.967748642916925,False,False,0,0.07087969125129578,0,0
2015-03-19,246.6,240.1142857142857,189.32516498141004,78,3,-0.07029715889708063,False,False,0,0.10178022749054616,0,0
2015-03-20,17.5,171.62857142857143,166.2579693757639,79,4,-1.4544954781280743,False,False,0,0.055384986252739576,0,0
2015-03-21,174.8,187.94285714285712,158.99156012341112,80,5,-0.4053866141225998,False,False,0,0.10287242773891542,0,0
2015-03-22,24.7,184.32857142857142,162.88976552959298,81,6,-1.2926697161441538,False,False,0,0.03921943021243646,0,0
2015-03-23,331.9,161.27142857142857,116.75545261051316,82,0,0.72191098221903,False,False,0,0.04793688890146919,0,0
2015-03-24,428.4,190.94285714285712,154.6254491466705,83,1,1.3166968438918252,False,False,0,0.08376772085545764,0,0
2015-03-25,46.1,181.4285714285714,162.11006255304588,84,2,-1.1097783333203692,False,False,0,0.07880532312815458,0,0
2015-03-26,106.4,161.4,161.37533888423,85,3,-0.7519042805817502,False,False,0,0.07891711022021752,0,0
2015-03-27,200.3,187.5142857142857,148.48361782333032,86,4,-0.09825182050156654,False,False,0,0.1177073360457721,0,0
2015-03-28,371.3,215.58571428571426,163.49506035934178,87,5,1.0384137860116134,False,False,0,0.10785781456289817,0,0
2015-03-29,100.6,226.42857142857142,150.74547770204944,88,6,-0.7146128180453302,False,False,0,0.08688739564648207,0,0
2015-03-30,328.8,225.98571428571427,150.38811376536646,89,0,0.8395042509119739,False,False,0,0.09554779001941155,0,0
2015-03-31,498.1,235.94285714285712,167.37190980112592,90,1,1.857370492345702,False,False,0,0.06598298371763445,0,0
2015-04-01,89.9,242.20000000000002,159.73638700475658,91,2,-0.7659573602862138,False,False,0,0.11575688326321298,0,0
2015-04-02,303.2,270.31428571428575,148.79558045152007,92,3,0.5716119297712347,False,False,0,0.13487619727942257,0,0
2015-04-03,289.0,282.9857142857143,145.58156280439994,93,4,0.4591252922754798,False,False,0,0.13069138255213747,0,0
2015-04-04,62.6,238.88571428571427,160.37494015141976,94,5,-0.9401725845789216,False,False,0,0.1044412573107083,0,0
2015-04-05,244.9,259.5,148.46959284648165,95,6,0.16622626817713992,False,False,0,0.10691486597239813,0,0
2015-04-06,454.3,277.42857142857144,164.90089664488102,96,0,1.4031643743564803,False,False,0,0.07217742259359905,0,0
2015-04-07,134.9,225.54285714285717,139.00087358409985,97,1,-0.5727538941604471,False,False,0,0.11831448847450338,0,0
2015-04-08,148.1,233.85714285714286,131.04832260331645,98,2,-0.44891807061411737,False,False,0,0.1340006895223112,0,0
2015-04-09,412.4,249.45714285714286,146.2917046764542,99,3,1.2076616333226666,False,False,0,0.12942570216591925,0,0
2015-04-10,421.2,268.34285714285716,160.1264381371053,100,4,1.1852915102549864,False,False,0,0.1203474743405818,0,0
2015-04-11,446.6,323.2,142.72537732769644,101,5,1.2538688743937374,False,False,0,0.08528342257303945,0,0
2015-04-12,86.7,300.59999999999997,167.55558281756336,102,6,-0.9152940119090678,False,False,0,0.059396951749241755,0,0
2015-04-13,331.5,283.0571428571429,154.71807540537358,103,0,0.5971637093049806,False,False,0,0.09873189464054671,0,0
2015-04-14,121.0,281.07142857142856,157.0087440695127,104,1,-0.7935047885485363,False,False,0,0.1097441643978318,0,0
2015-04-15,79.2,271.22857142857146,168.47501015764644,105,2,-1.010396812042461,False,False,0,0.09582615279483564,0,0
2015-04-16,365.7,264.5571428571428,162.7814983051705,106,3,0.8917222836320995,False,False,0,0.13411377434160454,0,0
2015-04-17,225.7,236.6285714285714,147.4786731958865,107,4,-0.0726359951199324,False,False,0,0.1375456149731744,0,0
2015-04-18,72.7,183.21428571428572,124.70814499691465,108,5,-1.0495133258321299,False,False,0,0.083958646449239,0,0
2015-04-19,431.0,232.4,146.3220420852581,109,6,1.2506293265488977,False,False,0,0.09149372892253604,0,0
2015-04-20,140.6,205.1285714285714,142.5138322442858,110,0,-0.6849292049219017,False,False,0,0.09155116999469859,0,0
2015-04-21,2.7,188.22857142857143,160.08414156609155,111,1,-1.587838773361895,False,False,0,0.04578388981220549,0,0
2015-04-22,246.3,212.09999999999997,153.43714239605325,112,2,0.04414872703104836,False,False,0,0.12850923385728574,0,0
2015-04-23,491.5,230.07142857142858,179.56815525296355,113,3,1.6295831788249415,False,False,0,0.07115096302989155,0,0
2015-04-24,466.5,264.4714285714286,200.44291551699305,114,4,1.3686635197423527,False,False,0,0.06232227522491984,0,0
2015-04-25,104.3,268.98571428571427,195.70391265524424,115,5,-0.9830945989404145,False,False,0,0.06858085229411248,0,0
2015-04-26,285.2,248.15714285714284,182.9287644334343,116,6,0.17333314085563148,False,False,0,0.0720477075349426,0,0
2015-04-27,18.2,230.67142857142858,199.9787881608591,117,0,-1.4442393493250119,False,False,0,0.01390080598863963,0,0
2015-04-28,270.6,268.9428571428571,172.87736363429102,118,1,0.11645621817425857,False,False,0,0.09899281799144544,0,0
2015-04-29,328.3,280.65714285714284,173.86273184270846,119,2,0.48674314046453754,False,False,0,0.11632855822897598,0,0
2015-04-30,326.2,257.04285714285714,150.04749089474822,120,3,0.531551486311446,False,False,0,0.14690099435318954,0,0
2015-05-01,55.2,198.28571428571428,134.03166825507373,121,4,-1.2610159410589319,False,False,0,0.09984724388234478,0,0
2015-05-02,144.9,204.08571428571432,130.10775570748325,122,5,-0.6289650253557044,False,False,0,0.11579277090490947,0,0
2015-05-03,267.7,201.58571428571426,128.44692066597577,123,6,0.18584008988645911,False,False,0,0.08787633390869187,0,0
2015-05-04,498.7,270.2285714285714,141.80700164055983,124,0,1.5805462720412555,False,False,0,0.05292250476516991,0,0
2015-05-05,449.4,295.7714285714286,157.15732790514647,125,1,1.1870158600284706,False,False,0,0.10095603629496469,0,0
2015-05-06,436.4,311.2142857142857,165.9515333721609,126,2,1.1139548162797108,False,False,0,0.10094030609682536,0,0
2015-05-07,171.6,289.12857142857143,173.72996013243963,127,3,-0.5720833000672773,False,False,0,0.11991192303709103,0,0
2015-05-08,285.6,322.04285714285714,140.71189072170196,128,4,0.12504353370398305,False,False,0,0.10825563867963905,0,0
2015-05-09,25.4,304.97142857142853,169.98841837299503,129,5,-1.4306718748651532,False,False,0,0.060158003133557014,0,0
2015-05-10,285.4,307.5,169.47246580688756,130,6,0.23499595317844887,False,False,0,0.07606404490217122,0,0
2015-05-11,264.2,274.0,147.07549082019074,131,0,0.1422816733189812,False,False,0,0.10642676978046295,0,0
2015-05-12,474.4,277.57142857142856,152.25686316535092,132,1,1.41689907377275,False,False,0,0.09587284018189923,0,0
2015-05-13,260.6,252.45714285714286,135.24011802645524,133,2,0.04828622541302342,False,False,0,0.14208275511530394,0,0
2015-05-14,354.6,278.59999999999997,134.69130137713674,134,3,0.612856501565997,False,False,0,0.14053284768656876,0,0
2015-05-15,14.5,239.87142857142857,167.35738918340513,135,4,-1.5673300907269392,False,False,0,0.09893953190608812,0,0
2015-05-16,470.5,303.45714285714286,156.4930867178362,136,5,1.3054879047942969,False,False,0,0.08381157044167964,0,0
2015-05-17,107.2,278.0,173.4910468391189,137,6,-0.9337509507298031,False,False,0,0.07375033928921904,0,0
2015-05-18,137.5,259.9,181.59084044448207,138,0,-0.7701110838193865,False,False,0,0.08340882018712503,0,0
2015-05-19,58.5,200.4857142857143,167.178900468644,139,1,-1.181305756429962,False,False,0,0.08029859473981743,0,0
2015-05-20,302.6,206.4857142857143,170.41826416762018,140,2,0.3079524942220751,False,False,0,0.10643513336969507,0,0
2015-05-21,427.6,216.91428571428574,182.7779657450667,141,3,1.0302960587366023,False,False,0,0.09646753547713105,0,0
2015-05-22,209.4,244.7571428571429,160.2628347137171,142,4,-0.3665580382175225,False,False,0,0.14342126080979856,0,0
2015-05-23,23.4,180.8857142857143,143.51962036102051,143,5,-1.460762694008655,False,False,0,0.07461576314699658,0,0
2015-05-24,30.4,169.91428571428574,152.7312719405278,144,6,-1.3264658598998171,False,False,0,0.04023828900365112,0,0
2015-05-25,346.8,199.81428571428572,165.2981390152496,145,0,0.6633686984593105,False,False,0,0.07812826844079834,0,0
2015-05-26,350.2,241.4857142857143,160.43245129515236,146,1,0.6668421537844865,False,False,0,0.12375918093481408,0,0
2015-05-27,468.9,265.24285714285713,181.87125352056842,147,2,1.34284227476209,False,False,0,0.09804490677523425,0,0
2015-05-28,462.3,270.2,187.42224165415018,148,3,1.2246551936536922,False,False,0,0.0933446746946145,0,0
2015-05-29,143.9,260.8428571428571,192.5291047880195,149,4,-0.737570386560561,False,False,0,0.10369061632700782,0,0
2015-05-30,91.3,270.54285714285714,179.86651399619348,150,5,-1.0021570783360474,False,False,0,0.09805197341932081,0,0
2015-05-31,417.1,325.7857142857143,150.8640494901666,151,6,0.9413681722712622,False,False,0,0.07466438475460435,0,0
2015-06-01,272.8,315.2142857142857,151.73626712788464,152,0,0.015760378700145253,False,False,0,0.079913877177405,0,0
2015-06-02,320.5,310.9714285714286,151.00844031913928,153,1,0.30448417474321654,False,False,0,0.10811161426728277,0,0
2015-06-03,310.3,288.31428571428575,134.34215556520135,154,2,0.29012319835972594,False,False,0,0.1354173861677545,0,0
2015-06-04,124.1,240.00000000000003,121.5471787688495,155,3,-0.8634612772144272,False,False,0,0.1353963455509093,0,0
2015-06-05,9.8,220.84285714285716,147.09982842889218,156,4,-1.5003777039357638,False,False,0,0.08166726211762765,0,0
2015-06-06,371.4,260.85714285714283,144.05337965655713,157,5,0.7995132081203922,False,False,0,0.13402696176414353,0,0
2015-06-07,363.3,253.17142857142855,135.50982392783328,158,6,0.7245148088587783,False,False,0,0.09989392050401019,0,0
2015-06-08,42.0,220.20000000000002,156.4053281274863,159,0,-1.3397650324134445,False,False,0,0.07021123540079699,0,0
2015-06-09,428.2,235.58571428571426,172.39616612685472,160,1,1.088320359979635,False,False,0,0.10189427229284681,0,0
2015-06-10,342.5,240.18571428571428,175.12992727849635,161,2,0.5298836514538527,False,False,0,0.1169215887799333,0,0
2015-06-11,181.4,248.37142857142857,170.06556298758932,162,3,-0.43080874121038215,False,False,0,0.13754815581600416,0,0
2015-06-12,343.7,296.07142857142856,135.26391135216264,163,4,0.5955370393177551,False,False,0,0.13130729355911197,0,0
2015-06-13,98.6,257.1,148.58618150195977,164,5,-0.9158071460587645,False,False,0,0.12471840367459991,0,0
2015-06-14,441.3,268.24285714285713,160.3377565967423,165,6,1.1922041504220495,False,False,0,0.09000937834381884,0,0
2015-06-15,194.0,289.95714285714286,132.46054578808057,166,0,-0.35597759957909314,False,False,0,0.10547317074141177,0,0
2015-06-16,482.6,297.7285714285714,143.09215811596982,167,1,1.4515257958320082,False,False,0,0.08157161112577521,0,0
2015-06-17,147.4,269.85714285714283,151.6622767548878,168,2,-0.7364697837853289,False,False,0,0.1372479686210028,0,0
2015-06-18,196.8,272.0571428571428,150.2705765959397,169,3,-0.4567594516231986,False,False,0,0.1438240003295726,0,0
2015-06-19,227.3,255.42857142857142,147.43496548518957,170,4,-0.23513293422269532,False,False,0,0.14539571387569644,0,0
2015-06-20,481.3,310.09999999999997,150.5115499444035,171,5,1.4359930497805056,False,False,0,0.07842490423205606,0,0
2015-06-21,92.7,260.3,157.38032490329488,172,6,-1.0864443955591292,False,False,0,0.09428134578397868,0,0
2015-06-22,290.1,274.0285714285714,154.80333452788534,173,0,0.14227128630327676,False,False,0,0.10519501215432225,0,0
2015-06-23,479.7,273.6142857142857,154.15464560597826,174,1,1.3460906131710157,False,False,0,0.08999848838241192,0,0
2015-06-24,375.0,306.12857142857143,146.93008217386608,175,2,0.6170129803458309,False,False,0,0.12311190144620249,0,0
2015-06-25,4.9,278.7142857142857,183.96367783316563,176,3,-1.7451347751323913,False,False,0,0.05930302371186624,0,0
2015-06-26,449.5,310.45714285714286,192.581963997522,177,4,1.1537043049270417,False,False,0,0.07016916999790823,0,0
2015-06-27,347.0,291.2714285714286,178.93124111685762,178,5,0.5212987567684669,False,False,0,0.09470534358659555,0,0
2015-06-28,494.9,348.7285714285714,168.83080992802343,179,6,1.3984737009568138,False,False,1,-0.0019280164913613174,1,0
2015-06-29,374.9,360.84285714285716,166.9547828719187,180,0,0.5657132155892796,False,False,0,0.0312005415620501,0,0
2015-06-30,199.5,320.8142857142857,167.29808156472714,181,1,-0.5610423888170416,False,False,0,0.07785236155802455,0,0
2015-07-01,338.8,315.64285714285717,165.89759750262465,182,2,0.3602554317901792,False,False,0,0.09943345716347063,0,0
2015-07-02,140.0,334.9428571428571,127.02620277122425,183,3,-0.9201854954599747,False,False,0,0.08227517776940324,0,0
2015-07-03,334.8,318.5571428571428,116.76984281258659,184,4,0.36249225822233533,False,False,0,0.10520164834181378,0,0
2015-07-04,87.7,281.5142857142857,144.1596271333902,185,5,-1.2497244011482906,False,False,0,0.10686594973871139,0,0
2015-07-05,425.2,271.5571428571429,128.52373136432632,186,6,0.9066233270083831,False,False,0,0.08784779498388151,0,0
2015-07-06,443.0,281.2857142857143,139.73814116138115,187,0,0.998981314829635,False,False,0,0.08608671717911759,0,0
2015-07-07,33.1,257.5142857142857,167.38785727138261,188,1,-1.6175819858361726,False,False,0,0.08194835708804044,0,0
2015-07-08,248.6,244.6285714285714,163.51451224367125,189,2,-0.28449033834553406,False,False,0,0.13699467884358701,0,0
2015-07-09,126.5,242.7,165.02684630083675,190,3,-1.0354101613273519,False,False,0,0.13478267881852002,0,0
2015-07-10,316.7,240.1142857142857,163.477801026841,191,4,0.24749490108984437,False,False,0,0.12547455541618724,0,0
2015-07-11,84.1,239.59999999999997,164.04188489529128,192,5,-1.2673347737050054,False,False,0,0.11747412972079718,0,0
2015-07-12,17.2,181.31428571428572,159.5265226492806,193,6,-1.5680747892824067,False,False,0,0.04415403606048751,0,0
2015-07-13,467.1,184.75714285714284,166.2344514748458,194,0,1.1860018597909003,False,False,0,0.03317378288021722,0,0
2015-07-14,252.8,216.14285714285714,153.04566700980527,195,1,-0.12129253591454013,False,False,0,0.11940607002752535,0,0
2015-07-15,383.9,235.47142857142856,165.83711601333113,196,2,0.673813986972708,False,False,0,0.12175937298689787,0,0
2015-07-16,76.2,228.28571428571428,172.30925133386802,197,3,-1.2051760860628808,False,False,0,0.110335615353441,0,0
2015-07-17,410.2,241.64285714285714,183.56184114300424,198,4,0.8726431500527149,False,False,0,0.1007829337503463,0,0
2015-07-18,86.1,241.92857142857142,183.27709180623853,199,5,-1.1470887635794196,False,False,0,0.09881003593983811,0,0
2015-07-19,129.3,257.9428571428571,164.28127157553956,200,6,-0.8466932437071129,False,False,0,0.09924653579815179,0,0
2015-07-20,139.8,211.18571428571428,139.5453501980799,201,0,-0.7280146813383904,False,False,0,0.10336483420373382,0,0
2015-07-21,83.0,186.92857142857142,145.7271390222804,202,1,-1.082582505701285,False,False,0,0.09850654227593864,0,0
2015-07-22,308.0,176.08571428571426,130.675149748928,203,2,0.3323238721316488,False,False,0,0.10899805287098785,0,0
2015-07-23,214.4,195.82857142857142,123.3006719944612,204,3,-0.20907822553308644,False,False,0,0.12746394777107284,0,0
2015-07-24,430.4,198.71428571428572,129.24697841176567,205,4,1.1750534587145787,False,False,0,0.09629915662922106,0,0
2015-07-25,93.6,199.78571428571428,128.18456002409738,206,5,-1.0437488471539715,False,False,0,0.11067867655168812,0,0
2015-07-26,193.6,208.97142857142856,124.5438840233395,207,6,-0.3348358612875683,False,False,0,0.09768660697774728,0,0
2015-07-27,35.8,194.1142857142857,139.47854588396294,208,0,-1.3107803164957663,False,False,0,0.06017263849506227,0,0
2015-07-28,374.2,235.71428571428572,144.16203185503255,209,1,1.0123708653670462,False,False,0,0.12045651615455927,0,0
2015-07-29,93.7,205.1,148.92858467511644,210,2,-0.8730805594882123,False,False,0,0.11514073868592878,0,0
2015-07-30,479.3,242.94285714285712,181.72915613757795,211,3,1.6626352891134237,False,False,0,0.07132669574276451,0,0
2015-07-31,68.9,191.29999999999998,170.60420080799105,212,4,-0.9876228019748683,False,False,0,0.09692608943396819,0,0
2015-08-01,178.4,203.41428571428574,165.44313654114342,213,5,-0.27766175933325926,False,False,0,0.1113214699389396,0,0
2015-08-02,460.8,241.58571428571426,191.56385731283297,214,6,1.5072224613059388,False,False,0,0.039076648591857,0,0
2015-08-03,355.4,287.24285714285713,171.36422085860335,215,0,0.7795815896852292,False,False,0,0.07647523041890336,0,0
2015-08-04,470.9,301.0571428571429,183.0422251571374,216,1,1.4889387772075604,False,False,0,0.049038993423728305,0,0
2015-08-05,62.1,296.5428571428571,189.29149353261894,217,2,-1.0257648296301618,False,False,0,0.06108616880737172,0,0
2015-08-06,484.7,297.3142857142857,190.1693931610397,218,3,1.5526683404590933,False,False,0,0.05216224354055354,0,0
2015-08-07,328.0,334.3285714285715,161.33015541931098,219,4,0.5487899057855639,False,False,0,0.0911558785168256,0,0
2015-08-08,276.6,348.35714285714283,149.33506908004847,220,5,0.19801618379708513,False,False,0,0.07219206913739418,0,0
2015-08-09,236.4,316.3,145.2028236640045,221,6,-0.03855337152365701,False,False,0,0.07263544762709251,0,0
2015-08-10,227.6,298.04285714285714,147.48377150433484,222,0,-0.126702364695446,False,False,0,0.09207326737739557,0,0
2015-08-11,221.9,262.4714285714286,127.52100107153214,223,1,-0.21577341975981174,False,False,0,0.12519701641457198,0,0
2015-08-12,305.5,297.24285714285713,92.02265766543321,224,2,0.393995750803657,False,False,0,0.0879855915795143,0,0
2015-08-13,488.8,297.8285714285715,93.41714179395757,225,3,1.5414780310517608,False,False,0,0.03895546162531427,0,0
2015-08-14,39.8,256.6571428571429,133.01841798717015,226,4,-1.3359234435376237,False,False,0,0.10207716756708374,0,0
2015-08-15,305.7,260.81428571428575,134.19507478010541,227,5,0.35133976410693035,False,False,0,0.1303656786150535,0,0
2015-08-16,7.2,228.07142857142858,165.46368901046648,228,6,-1.5065853909615086,False,False,0,0.04548945018820605,0,0
2015-08-17,393.5,251.77142857142857,176.8728141375954,229,0,0.9360475876432093,False,False,0,0.07542114878129369,0,0
2015-08-18,492.6,290.4428571428571,197.6283115441953,230,1,1.4596347174029818,False,False,0,0.021091670310477872,0,0
2015-08-19,92.1,259.95714285714286,210.93016899077332,231,2,-1.0519563692559084,False,False,0,0.060388378078215954,0,0
2015-08-20,462.6,256.2142857142857,206.37596297834227,232,3,1.1849252333957039,False,False,0,0.05120771768311605,0,0
2015-08-21,154.1,272.54285714285714,190.29453361515547,233,4,-0.7028574671196514,False,False,0,0.1008688394028453,0,0
2015-08-22,82.2,240.6142857142857,202.18268495407338,234,5,-1.098484898322853,False,False,0,0.06634262855143047,0,0
2015-08-23,429.9,301.0,183.0704964396685,235,6,1.0117514826808685,False,False,0,0.04767697625346934,0,0
